lyric_id,slug,lyrics,is_active,creation_date,last_modified
75,NULL,"It's up de rope an' down de cable,<br />
Forty horses in de stable,<br />
First an injun den a squaw<br />
Gwine away for the Arkansas.<br /><br />

<strong>Chorus:</strong><br />
Oh! Lud gals,<br />
Gib me chaw tobacco.<br />
Oh! Lud gals,<br />
Pass along my whiskey,<br />
Makes my head swim when I get a little tipsy.<br /><br />

Its vinegar shoes an' paper stockins,<br />
Sent to me Miss Polly Hopkins.<br />
My wife's dead an I'm a widder,<br />
All de way from de roarin' river.<br /><br />

<strong>Chorus</strong><br /><br />

If I had a wife an' a little baby,<br />
I'd support her like a lady:<br />
[[Carts]] of wool, an' little fishes;<br />
Earthen plates an' pewter dishes.<br /><br />

<strong>Chorus</strong><br /><br />

It's cowhide shoes an' buckskin britches,<br />
Give me the gal that sews the stitches:<br />
Prettiest thing in all creation<br />
A yeller gal in de wild goose nation.<br /><br />

<strong>Chorus</strong><br /><br />

It's all the way from the injun nation,<br />
A little corn crib on a big plantation;<br />
My wife's dead. I'll get another.<br />
Pretty little black gal just like the other.<br /><br />

<strong>Chorus</strong><br /><br />

So blow away ye gentle breezes<br />
Down among dem cinnamon treeses,<br />
Dar I sits long with de muses,<br />
Mendin' my old boots an' shoeses.<br /><br />

<strong>Chorus</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
76,NULL,"Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
De boatman dance, de boatman sing,<br />
De boatman up to eb'rything.<br />
When de boatman go to shore,<br />
He spends his money and works for more.<br /><br />

<strong>Chorus:</strong><br />
Dance, ye boatman dance! O dance, ye boatman dance.<br />
O dance all night till broad daylight<br />
Go home wid de gal in de morning.<br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
De oyster boat should keep to de shore,<br />
De fishin' smack should venture more.<br />
De schooner sail before de wind,<br />
Steamboat leave its feet behind.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
I went on board de odder day<br />
Just to see what de boatman had to say;<br />
Dar I let my passion loose<br />
He capped me in de calaboose.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
I've come dis time, I'll come no more,<br />
Let me loose, I'll go to shore;<br />
With a whole hoss, a bully crew,<br />
A hoosier mate, an' a captain too.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
Now, when you go to de boatman's ball,<br />
Dance wid my wife or not at all;<br />
Sky-blue jacket an' tarpaulin hat,<br />
Look out, my boys, for de nine tail cat.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
Now de boatman he's a thrifty man<br />
Da is none can do what de boatman can;<br />
I never see a pretty girl in all my life<br />
But dat she was a boatman's wife.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.<br />
Now when de boatman blows his horn,<br />
Look out, my boy, your sheep is shorn;<br />
He stole my sheep, he stole my shoat,<br />
He put 'em in de bag, then he took 'em in de boat.<br /><br />

<strong>Chorus</strong><br /><br />

Heigh! Ho! De boatman go, Floatin' down de river in a big black tow.",1,2014-12-18 09:57:57,2014-12-18 09:57:57
77,NULL,"Ole Zip Coon he's a learned scholar,<br />
Ole Zip Coon he's a learned scholar,<br />
Ole Zip Coon he's a learned scholar,<br />
Sings possum up a gum tree an' coony in a holler,<br /><br />

<strong>Chorus:</strong><br />
Possum up de gum tree, coony on a stump,<br />
Possum up de gum tree, coony on a stump,<br />
Possum up de gum tree, coony on a stump,<br />
Den over dubble trubble, Zip Coon will jump.<br /><br />

It's old Suky blue skin, she is in love with me,<br />
I went the udder after noon to take cup o' tea;<br />
What do you tink now, Suky have for supper,<br />
Why chicken foot an' possum heel, without any butter.<br /><br />

<strong>Chorus</strong><br /><br />

I went down to Sandy Holl' the other afternoon<br />
And the first man I chanced to meet was ole Zip Coon;<br />
Ole Zip Coon he's a natty scholar,<br />
For he plays upon de Banjo &quot;Cooney in de hollar.&quot;<br /><br />

<strong>Chorus</strong><br /><br />

Well you heard about de battle of Old New 'leans,<br />
Where ole General Jackson gave de British beans;<br />
De Yankees did de Redcoats up so slick.<br />
For dey cotched Packenham an' den dey rowed him up de crick.<br /><br />

<strong>Chorus</strong><br /><br />

Der was an old soldier and he had a wooden leg.<br />
He had no tobacco and tobacco he would be beg.<br />
Said dis old soldier, &quot;Won't you give to me a chew?&quot;<br />
Said de other old soldier, &quot;I'll be damned if I do.&quot;<br /><br />

<strong>Chorus</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
78,NULL,"Let us pause in life's pleasures and count its many tears,<br />
While we all sup sorrow with the poor;<br />
There's a song that will linger forever in our ears;<br />
&quot;Oh, hard times come again no more!&quot;<br /><br />

<strong>Chorus:</strong><br />
'Tis the song, the sigh of the weary,<br />
&quot;Hard times, hard times, come again no more,<br />
Many days you have lingered around my cabin door,<br />
Oh, hard times, come again no more!&quot;<br /><br />

There's a poor drooping maiden who toils her life away,<br />
With a worn heart whose better days are o'er:<br />
Though her voice would be merry, is sighing all the day,<br />
&quot;Oh, hard times come again no more!&quot;<br /><br />

<strong>Chorus (x2)</strong><br /><br />

'Tis a sigh that is wafted across the troubled wave,<br />
'Tis a wail that is heard upon the shore,<br />
'Tis a dirge that is murmured around the lowly grave,<br />
&quot;Oh, hard times come again no more!&quot;<br /><br />

<strong>Chorus</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
79,NULL,"Oh, I'm a good old Rebel, now that's just what I am.<br />
For this &quot;Fair Land of Freedom&quot; I do not care a damn!<br />
I'm glad I fit against it, I only wish we'd won,<br />
And I don't want no pardon for anything I done.<br /><br />

I hates the Constitution, this &quot;Great Republic,&quot; too!<br />
I hates the Freedman's Bureau in uniforms of blue!<br />
I hates the nasty eagle with all his brags and fuss,<br />
The lying, thieving Yankees, I hates 'em wuss and wuss!<br /><br />

I hates the Yankee nation and everything they do,<br />
I hates the Declaration of Independence, too!<br />
I hates the &quot;Glorious Union&quot;—'tis drippin' with our blood,<br />
I hates their striped banner; I fit it all I could.<br /><br />

I followed old Marse Robert for four year, near about,<br />
Got wounded in three places, and starved at Point Lookout.<br />
I cotched the &quot;roomatism&quot; a'campin' in the snow,<br />
But I killed a chance o' Yankees; I'd like to kill some mo'!<br /><br />

Three hundred thousand Yankees is stiff in Southern dust!<br />
We got three hundred thousand before they conquered us.<br />
They died of Southern fever, Southern steel and shot.<br />
I wish they was three million instead of what we got.<br /><br />

Now I can't take up my musket and fight 'em now no more,<br />
But I ain't a'gonna love 'em - that is sartain sure!<br />
And I do not want no pardon for what I was and am;<br />
I won't be reconstructed, and I do not care a damn!<br /><br />

Oh, I'm a good old Rebel, now that's just what I am;<br />
Oh, I'm a good old Rebel, now that's just what I am.",1,2014-12-18 09:57:57,2014-12-18 09:57:57
80,NULL,"In South Carolina the darkies go,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
That's where the white folks plant their tow.<br />
Sing song, Kitty, can't you ki' me, oh!<br />
The cover the ground all over with smoke,<br />
Sing song Kitty, can't you ki' me, oh!<br />
Den up the darkies' heads they poke.<br />
Sing song, Kitty, can't you ki' me, oh!<br /><br />

<strong>Chorus:</strong><br />
Keemo, kimo! Dar! oh whar?—<br />
With a hi, and a ho, and a here come Sally, singing<br />
Sometime penny winkle, lingtum, nipcat,<br />
Sing song, Kitty, can't you ki' me, oh!<br /><br />

Sometime things just go all wrong<br />
Sing song, Kitty, can't you ki' me, oh!<br />
Cotton grows short instead of long<br />
Sing song, Kitty, can't you ki' me, oh!<br />
And whatcha gonna do if it don't rain at all<br />
Sing song, Kitty, can't you ki' me, oh!<br />
Things grow short instead of tall.<br />
Sing song, Kitty, can't you ki' me, oh!<br /><br />

<strong>Chorus</strong><br /><br />

There's Milk in the dairy nine days old,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
The Frogs and the 'skeeters getting mighty bold,<br />
We try for to sleep, but it ain't no use,<br />
They hop all around in the chicken roost.<br />
Sing song, Kitty, can't you ki' me, oh!<br /><br />

<strong>Chorus</strong><br /><br />

There was a frog he lived near a pool,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
Sure he was the biggest fool,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
For he could dance, and he could sing,<br />
Sing song, Kitty, can't you ki' me, oh!<br />
And make the woods around him ring.<br />
Sing song, Kitty, can't you ki' me, oh!<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
81,NULL,"'Twas back in the summer of '61<br />
Stonewall Jackson's fame was won.<br />
McDowell marched across Bull Run,<br />
And went back runnin' to Washington.<br /><br />

Come the spring of '62<br />
Down the Valley Ole Bluelight flew.<br />
At Kernstown there he picked a fight,<br />
And gave Old Abe a fearsome fright.<br /><br />

<strong>Chorus</strong><br />
Rebels in the Valley,<br />
[[Late in Fry's]] alarm;<br />
Jackson's in the Valley<br />
[[I fear]] do us harm.<br />
Jackson's in the Valley,<br />
Stonewall is on the loose;<br />
Jackson's in the Valley<br />
All hell's a-breakin' loose.<br /><br />

Down the Valley an' back again<br />
Stonewall's boys did fight and win<br />
For two long months and maybe more<br />
We marched and we fought, then we marched some more<br /><br />

Now we'll raise a rebel yell<br />
And we'll send dem Yankees straight to hell<br />
We'll give 'em grapeshot, buck, and ball<br />
We'll march and we'll fight for Old Stonewall.<br /><br />

We'll march e'en though are feet are torn<br />
And it's true our clothes are worn<br />
Still we'll keep our muskets [[bright]]<br />
For Stonewall's army is full o' fight.<br /><br />

Banks, and Shields, and Fremont too<br />
From our Valley they all withdrew;<br />
Jackson swept the Valley clear,<br />
And now he marches on McClellan's rear<br /><br />

<strong>Chorus</strong><br />
Jackson's in the Valley,<br />
Stonewall is on the loose;<br />
Jackson's in the Valley<br />
All hell's a-breakin' loose.<br />
Jackson's in the Valley,<br />
Stonewall is on the loose;<br />
Jackson's in the Valley<br />
All hell's a-breakin' loose.",1,2014-12-18 09:57:57,2014-12-18 09:57:57
82,NULL,"As I went up to Lynchburg town,<br />
I broke my yoke on de cold hard ground;<br />
I gone from dar to Bowling Spring,<br />
Tried to mend that yoke and ring.<br /><br />

<strong>Chorus:</strong><br />
O Jonny Boker, O Jonny Boker, do.<br /><br />

I drove from dare to Wright's ole shop<br />
And hollered at the driver and told him to stop;<br />
Says I, Mr. Wright, has you got a yoke?<br />
He seized his bellows and blew up a smoke.<br /><br />

<strong>Chorus</strong><br /><br />

Says I, Mr. Wright, habn't got a long stay<br />
Cotched his hammer, and knocked right away;<br />
Soon he mended my staple and ring<br />
Says I, Mr. Wright, does you charge any thing?<br /><br />

<strong>Chorus</strong><br /><br />

Says he to me I neber charge<br />
Unless dat job i' bery large;<br />
Little jobs dat is so small<br />
I neber charge anything at all.<br /><br />

<strong>Chorus</strong><br /><br />

I drove from thare to Anthony's mill<br />
Tried to pull up dat dar hill<br />
Whipped my steers and pushed my cart<br />
Could not do, for to make a start.<br /><br />

<strong>Chorus</strong><br /><br />

I put my shoulder to de wheel<br />
Upon de ground I placed my heel;<br />
Den we made a mighty strain<br />
But all our efforts proved in vain.<br /><br />

<strong>Chorus</strong><br /><br />

Here come a waggoner drivin' by<br />
Sat on de ground and I 'gan for to cry;<br />
Says me to he some pity take<br />
Help me please for conscience sake.<br /><br />

<strong>Chorus</strong><br /><br />

Says he to me, I will help thee<br />
Took his horses out, numbered three;<br />
He wiped from my eyes my fallin' tears<br />
And hitched his horses up to my steers.<br /><br />

<strong>Chorus</strong><br /><br />

Den to me he did much please<br />
Filled me up with so much ease<br />
His horses were so big and strong<br />
De way dey pulled dis cart along.

<strong>Chorus</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
83,NULL,"I am my mother's darling boy,<br />
I am my mother's darling boy,<br />
I am my mother's darling boy,<br />
Sing a little song called &quot;Soldier's Joy!&quot;<br /><br />

There's a grasshopper sitting on a sweet potato vine,<br />
There's a grasshopper sitting on a sweet potato vine,<br />
There a grasshopper sitting on a sweet potato vine,<br />
Along come a chicken and says, &quot;He's mine!&quot;<br /><br />

Rock that cradle, Julie,<br />
Rock that cradle, Julie,<br />
Rock that cradle, Julie,<br />
Don't let that baby cry!<br /><br />

Rock that cradle, Julie,<br />
Rock that cradle, Julie,<br />
Rock that cradle, Julie,<br />
And keep that baby warm!<br /><br />

I'm gonna get a drink don't you want to go,<br />
I'm gonna get a drink don't you want to go,<br />
I'm gonna get a drink don't you want to go,<br />
Oh, that soldier's joy!<br /><br />

It's twenty-five cents for the morphine,<br />
It's fifteen cents for the beer,<br />
It's twenty-five cents for the morphine,<br />
Gonna drink me away from here!",1,2014-12-18 09:57:57,2014-12-18 09:57:57
84,NULL,"As I was a-walkin' on down de road,<br />
Upon a stump dar sat a toad.<br />
De tadpole winked to de Pollewog daughter,<br />
To end dat bullfrog jumped in de water.<br />
Jenny get de hoe cake done my dear,<br />
Jenny get de hoe cake done, love!<br /><br />

De hens and chicken all went to roost,<br />
De hawk flew down and bit de goose<br />
He bit de old hen in de back<br />
I do believe dat dam a fac,<br />
Jenny get de hoe cake done my dear,<br />
Jenny get de hoe cake done, love!<br /><br />

A High heel boot widout any strap,<br />
Will you hand me down my leghorn hat,<br />
I'm gwine to de Astor house to dine,<br />
And I won't be back till half past nine<br />
Jenny get de hoe cake done my dear,<br />
Jenny get de hoe cake done, love!<br /><br />

My Massa and Missus gwain away,<br />
Dey left der home at broke of day,<br />
And den you hear dem white folks say,<br />
Stan' clear, let dat banjo play --<br />
Jenny get de hoe cake done my dear,<br />
Jenny get de hoe cake done, love!<br /><br />

Oh, Massa an' Missus promise me<br />
Dat when dey die they'll set me free,<br />
Now dey both am dead and gone;<br />
I'm still out here hoein' corn<br />
Jenny get de hoe cake done my dear,<br />
Jenny get de hoe cake done, love!<br /><br />

Now white folks, I would have you to know,<br />
Dare ain't no music like de old banjo,<br />
And if you want to hear it ring,<br />
Watch those fingers on de string.<br />
Jenny get de hoe cake done my dear,<br />
Jenny get de hoe cake done, love!<br /><br />

Jenny get de hoe cake done my dear,<br />
Jenny get de hoe cake done, love!",1,2014-12-18 09:57:57,2014-12-18 09:57:57
85,NULL,"I'll place my knapsack on my back,<br />
My rifle on my shoulder,<br />
I'll march away to the firing line,<br />
And kill that Yankee soldier,<br />
And kill that Yankee soldier,<br />
I'll march away to the firing line,<br />
And kill that Yankee soldier.<br /><br />

I'll bid farewell to my wife and child<br />
Farewell to my aged mother,<br />
And go and join in the bloody strife,<br />
Till this cruel war is over,<br />
Till this cruel war is over,<br />
I'll go and join in the bloody strife,<br />
Till this cruel war is over.<br /><br />

If I am shot on the battlefield,<br />
And I should not recover,<br />
Oh, who will protect my wife and child,<br />
And care for my aged mother?<br />
And care for my aged mother,<br />
Oh, who will protect my wife and child,<br />
And care for my aged mother?<br /><br />

And if our Southern cause is lost,<br />
And Southern rights denied us,<br />
We'll be ground beneath the tyrant's heel,<br />
For our demands of justice,<br />
For our demands of justice,<br />
We'll be ground beneath the tyrant's heel,<br />
For our demands of justice.<br /><br />

Before the South shall bow her head,<br />
Before the tyrants harm us,<br />
I'll give my all to the Southern cause,<br />
And die in the Southern army,<br />
And die in the Southern army,<br />
I'll give my all to the Southern cause,<br />
And die in the Southern army.<br /><br />

If I must die for my home and land,<br />
My spirit will not falter,<br />
Oh, here's my heart and here's my hand,<br />
Upon my country's altar,<br />
Upon my country's altar,<br />
Oh, here's my heart and here's my hand,<br />
Upon my country's altar.<br /><br />

Then Heaven be with us in the strife,<br />
Be with the Southern soldier,<br />
We'll drive the mercenary horde,<br />
Beyond our Southern border,<br />
Beyond our Southern border,<br />
We'll drive the mercenary horde,<br />
Beyond our Southern border.<br /><br />

I'll place my knapsack on my back,<br />
My rifle on my shoulder,<br />
I'll march away to the firing line,<br />
And kill that Yankee soldier,<br />
And kill that Yankee soldier,<br />
I'll march away to the firing line,<br />
And kill that Yankee soldier.",1,2014-12-18 09:57:57,2014-12-18 09:57:57
86,NULL,"Well, I wish I was in the land of cotton,<br />
Old time there are not forgotten;<br />
Look away! Look away! Look away, Dixie Land!<br />
In Dixie's Land where I was born in,<br />
Early on one frosty mornin,<br />
Look away! Look away! Look away, Dixie Land!<br /><br />

<strong>Chorus:</strong><br />
Then I wish I was in Dixie! Hooray! Hooray!<br />
In Dixie's Land I'll take my stand, to live and die in Dixie!<br />
Away! Away! Away down South in Dixie!<br />
Away! Away! Away down South in Dixie!<br /><br />

Old Missus married &quot;Will the Weaver;&quot;<br />
William was a gay deceiver!<br />
Look away! Look away! Look away, Dixie Land!<br />
And when he put his arm around her,<br />
Smiled as fierce as a forty-pounder!<br />
Look away! Look away! Look away, Dixie Land!<br /><br />

<strong>Chorus</strong><br /><br />

His face was sharp as a butcher's cleaver;<br />
But that did not seem to grieve her!<br />
Look away! Look away! Look away, Dixie Land!<br />
But Missus acted the foolish part<br />
And died for a man that broke her heart!<br />
So, Look away! Look away! Look away, Dixie Land!<br /><br />

<strong>Chorus</strong><br /><br />

Now here's to the health of the next old missus<br />
And the gals that want to kiss us!<br />
Look away! Look away! Look away, Dixie Land!<br />
And if you want to drive away sorrow,<br />
Come and hear our song tomorrow!<br />
Look away! Look away! Look away, Dixie Land!<br /><br />

<strong>Chorus</strong><br /><br />

There's buckwheat cakes and Injin batter,<br />
Makes you fat or a little fatter!<br />
Look away! Look away! Look away, Dixie Land!<br />
Then hoe it down and scratch your gravel,<br />
To Dixie's Land I'm bound to travel!<br />
Look away! Look away! Look away, Dixie Land!<br /><br />

<strong>Chorus</strong><br /><br />

Well, I wish I was in the land of cotton,<br />
Old time there are not forgotten;<br />
Look away! Look away! Look away, Dixie Land!<br />
In Dixie's Land where I was born in,<br />
Early on one frosty mornin,<br />
Look away! Look away! Look away, Dixie Land!<br /><br />

<strong>Chorus</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
89,NULL,"We are a band of brothers<br />
And native to the soil,<br />
Fighting for our liberty<br />
With treasure, blood, and toil;<br />
And when our rights were threatened,<br />
The cry rose near and far:<br />
&quot;Hurrah for the Bonnie Blue Flag<br />
That bears the single star!&quot;<br /><br />

<strong>Chorus:</strong><br />
Hurrah! <i>Hurrah!</i><br />
Hurrah! <i>Hurrah!</i><br />
For Southern rights hurrah!<br />
Hurrah for the Bonnie Blue Flag<br />
That bears a single star.<br /><br />

As long as the Union<br />
Was faithful to her trust,<br />
Like friends and like bretheren -<br />
Kind were we and just;<br />
But now, when Northern treachery<br />
Attempts our rights to mar,<br />
We'll hoist on high the Bonnie Blue Flag<br />
That bears a single star.<br /><br />

<strong>Chorus</strong><br /><br />

First gallant South Carolina<br />
Nobly made the stand,<br />
Then came Alabama,<br />
An' took her by the hand.<br />
Next quickly Mississippi,<br />
Georgia, and Florida<br />
All raised on high the Bonnie Blue Flag<br />
That bears a single star.<br /><br />

<strong>Chorus</strong><br /><br />

Ye men of valor, gather around<br />
The banner of the right;<br />
Texas and fair Louisiana<br />
Join us in the fight.<br />
With Davis, our loved president,<br />
And Stephens statesman are;<br />
All rally behind that Bonnie Blue Flag<br />
That bears the single star.<br /><br />

<strong>Chorus</strong><br /><br />

And here's to brave Virginia,<br />
That Old Dominion State,<br />
With the young Confederacy<br />
At length has linked her fate;<br />
Impelled by her example,<br />
Now other states prepare<br />
To hoist on high that Bonnie Blue Flag<br />
That bears a single star.<br /><br />

<strong>Chorus</strong><br /><br />

Then cheer, boys, cheer;<br />
And raise a joyous shout,<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<i>Hurrah!</i><br />
For Arkansas and North Carolina<br />
Now have both gone out;<br />
And let another rousing cheer<br />
For Tennessee be given,<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<i>Hurrah!</i><br />
The single star of the Bonnie Blue Flag<br />
Has grown to be eleven.<br /><br />

<strong>Chorus</strong><br /><br />

Then here's to our Confederacy,<br />
Strong are we and brave;<br />
Like patriots of old we'll fight<br />
Our heritage to save.<br />
And rather than submit to shame,<br />
To die we would prefer;<br />
So cheer for that Bonnie Blue Flag<br />
That bears a single star.<br /><br />

<strong>Chorus</strong><br /><br />

Hurrah!",1,2014-12-18 09:57:57,2014-12-18 09:57:57
90,NULL,"Say, darkey, hab you seen de massa,<br />
With a mustache on his face,<br />
Comin' down de road some time dis mornin',<br />
Like he gwine to leab de place?<br />
He seen a smoke way up de ribber,
Whar de Linkun gunboats lay;<br />
He grabbed his hat, and he lef' berry sudden,<br />
And I spec' he's run away!<br /><br />

<strong>Chorus:</strong><br />
De massa run, ha, ha! De darkey stay, ho, ho!<br />
It mus' be now de kingdom coming, an' de year ob Jubilo! <br /><br />

He six foot one way, two foot the other,<br />
And he weigh tree hundred pound,<br />
His coat so big, he couldn't pay the tailor,<br />
An' it don't go halfway round.<br />
He drill so much dey call him Cap'n,<br />
An' he get so dreadful tanned,<br />
I spec' he'll try an' fool them Yankees<br />
For to think he's contraband.<br /><br />

<strong>Chorus</strong><br /><br />

Well, de darkies feel so lonesome libbing<br />
In de loghouse on the lawn,<br />
Dey move their tings into massa's parlor<br />
For to keep it while he's gone.<br />
Dar's wine an' cider in de kitchen,<br />
And de darkeys dey'll have some;<br />
But I spec' it'll all be confiscated<br />
When de Linkun Sojers come.<br /><br />

<strong>Chorus</strong><br /><br />

Well, de obserseer he'll cause us trouble,<br />
An' he drive us round a spell;<br />
So we'll lock him in de smokehouse cellar,<br />
With de key thrown down de well.<br />
De whip is lost, de han'cuffs are broken,<br />
But de massa'll have his pay;<br />
He's old enough, big enough, shoulda known better<br />
Than to go an' run away.<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
91,NULL,"Oh, nebber count de bubbles when der's water in de spring.<br />
A darkey has no troubles when he's got a song to sing.<br />
De beauties of creation will nebber lose der charm<br />
When I roam de old plantation with my true love on my arm.<br /><br />

<strong>Chorus:</strong><br />
Ring, ring de banjo! How I like dat good ol' song,<br />
Come again my true love, Oh! where you been so long.<br /><br />

Well, the time is never dreary if a darkey never groans;<br />
De ladies never weary with a rattle of de bones:<br />
Den come again Susanna by de gaslight ob de moon;<br />
I'll tum dat old piano when the banjo's out o' tune.<br /><br />

<strong>Chorus</strong><br /><br />

Oh, once I was so lucky, my massa set me free,<br />
So I went to old Kentucky for to see what I could see;<br />
I could not go no farder, and I turn from massa's door,<br />
I love him all de harder, and I'll go away no more.<br /><br />

<strong>Chorus</strong><br /><br />

Well, early in de morning ob a lubly summer's day,<br />
My massa sent me warning that he like to hear me play.<br />
On de banjo I was tapping, and I come with dulcem strain;<br />
My massa fall a napping and he'll never wake again.<br /><br />

<strong>Chorus</strong><br /><br />

My lub, I'll hab to leabe you while de ribber's running high;<br />
But I never can deceive you - so don't you wipe your eye.<br />
I's gwine to make some money; but I'll come anodder day -<br />
I'll come again my honey, if I have to work my way.<br /><br />

<strong>Chorus (x3)</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
92,NULL,"We're tenting tonight on the old camp ground,<br />
Give us a song to cheer<br />
Our weary hearts, and the song of home,<br />
And friends we loved so dear.<br /><br />

<strong>Chorus:</strong><br />
Many are the hearts that are weary tonight,<br />
Wishing for the war to cease.<br />
Many are the hearts that are looking for the right<br />
To see the dawn of peace.<br />
Tenting tonight, tenting tonight, tenting on the old camp ground.<br /><br />

We've been tenting tonight on the old camp ground,<br />
Thinking of days gone by,<br />
Of the loved ones at home that gave us the hand,<br />
And, with tears, that said, &quot;Goodbye!&quot;<br /><br />

<strong>Chorus</strong><br /><br />

We are tired of war on the old camp ground,<br />
Many are dead and gone,<br />
Of the brave and true who have left their homes,<br />
Others been wounded long ago.<br /><br />

<strong>Chorus</strong><br /><br />

We've been fighting today on the old camp ground,<br />
Many are lying near;<br />
Some are dead and some are dying,<br />
But many are in tears.<br /><br />

<strong>Final Chorus:</strong><br />
Many are the hearts that are weary tonight,<br />
Wishing for the war to cease;<br />
Many are the hearts that are looking for the right<br />
To see the dawn of peace.<br />
Dying tonight, dying tonight, dying on the old camp ground.",1,2014-12-18 09:57:57,2014-12-18 09:57:57
93,NULL,"Well, we're the boys that rode around McClellian,<br />
Rode around McClellian, rode around McClellian!<br />
We're the boys that rode around McClellian!<br />
Bully boys, hey! Bully boys, ho!<br /><br />

<strong>Chorus:</strong><br />
If you wanna have a good time, jine the cavalry!<br />
Jine the cavalry! Jine the cavalry!<br />
If you wanna to catch the Devil, if you want to have fun,<br />
If you wanna smell Hell, jine the cavalry!<br /><br />

Well, Ol' Joe Hooker, won't you come out o' the wilderness?<br />
Come out of the wilderness, come out o' the wilderness?<br />
Ol' Joe Hooker, won't you come out o' the wilderness?<br />
Bully boys, hey! Bully boys, ho!<br /><br />

<strong>Chorus</strong><br /><br />

Well, we're the boys that crossed the Potomicum,<br />
Crossed the Potomicum, crossed the Potomicum!<br />
We're the boys that crossed the Potomicum!<br />
Bully boys, hey! Bully boys, ho!<br /><br />

<strong>Chorus</strong><br /><br />

Well, we're the boys that rode to Pennsylvaniam,<br />
Rode to Pennsylvaniam, rode Pennsylvaniam!<br />
Well, we're the boys that rode to Pennsylvaniam,<br />
Bully boys, hey! Bully boys, ho!<br /><br />

<strong>Chorus</strong><br /><br />

Well the big fat Dutch gals pass around the breadium,<br />
Pass around the breadium, pass around the breadium!<br />
The big fat Dutch gals pass around the breadium,<br />
Bully boys, hey! Bully boys, ho!<br /><br />

<strong>Chorus</strong><br /><br />

Bully boys, hey! Bully boys, ho!",1,2014-12-18 09:57:57,2014-12-18 09:57:57
94,NULL,"Way down South in the state of Alabamam,<br />
State of Alabamam, state of Alabamam;<br />
If you don't pick cotton, you're sure to get a hammerin'<br />
Down in Alabama.<br /><br />

<strong>Chorus:</strong><br />
I'm so glad that I come out the wilderness,<br />
Come out the wilderness, come out the wilderness;<br />
I'm so glad that I come out the wilderness,<br />
Down in Alabama.<br /><br />

My wife's dead, and I'll get another one,<br />
I'll get another one, I'll get another one;<br />
Pretty little yeller gal just like the other one<br />
Down in Alabama.<br /><br />

<strong>Chorus</strong><br /><br />

Way down South in the Choctaw nationum,<br />
Choctaw nationum, Choctaw nationum;<br />
Der's a pretty yeller gal on a big plantationum<br />
Down in Alabama.<br /><br />

<strong>Chorus</strong><br /><br />

I went to a dance and my heals kept a-rockinum,<br />
Heals kept a-rockinum, heals kept a rockinum,<br />
I [[balanced]] to de gal with the hole in her stockinum,<br />
Down in Alabama.<br /><br />

<strong>Chorus</strong><br /><br />

Dis [[?unkown?]] holiday we have assembled 'em,<br />
We have assembled 'em, we have assembled 'em<br />
To dance and sing for the ladies and the gentlemen<br />
Down in Alabama.<br /><br />

Fair ye well to the Wild Goose nationum,<br />
Wild Goose nationum, Wild Goose nationum<br />
I never will leave that old plantatium<br />
Down in Alabama.<br /><br />

<strong>Chorus (x2)</strong>",1,2014-12-18 09:57:57,2014-12-18 09:57:57
